episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
328,73.9900,17,5,0,5,1,1.0000,5,1,9.110423,97.250609
329,69.6700,11,5,0,5,1,1.0000,5,2,7.309038,94.077092
330,68.8100,23,5,0,5,1,1.0000,5,2,7.182599,110.177373
331,69.1900,17,5,0,5,1,1.0000,4,3,8.055708,129.013239
332,53.8400,32,5,0,5,1,1.0000,8,2,7.371116,84.582090
333,79.1400,22,5,0,5,1,1.0000,4,1,7.121202,82.140562
334,59.2300,19,5,0,5,1,1.0000,7,2,8.300899,119.309628
335,69.3500,15,5,0,5,1,1.0000,5,2,9.723094,138.269477
336,59.3600,18,5,0,5,1,1.0000,6,3,9.094830,131.074016
337,38.6800,34,3,2,5,1,0.6000,2,1,7.435228,78.781051
338,32.9100,53,5,0,5,1,1.0000,11,3,7.183103,106.434390
339,73.6300,19,5,0,5,1,1.0000,5,1,7.456264,74.246248
340,79.2800,14,5,0,5,1,1.0000,3,2,6.135940,137.208145
341,78.9200,16,5,0,5,1,1.0000,3,2,6.372791,100.179247
342,74.5800,14,5,0,5,1,1.0000,4,2,8.667577,99.752187
343,79.6700,11,5,0,5,1,1.0000,4,1,7.397741,100.255815
344,64.1500,25,5,0,5,1,1.0000,5,3,8.523195,117.194580
345,79.5500,15,5,0,5,1,1.0000,3,2,6.987337,119.805968
346,74.2900,17,5,0,5,1,1.0000,4,2,7.373173,66.877922
347,74.2600,18,5,0,5,1,1.0000,4,2,7.956832,66.721719
348,54.2300,19,5,0,5,1,1.0000,7,3,7.047603,68.266420
349,74.3500,15,5,0,5,1,1.0000,4,2,7.949440,59.992110
350,79.6000,10,5,0,5,1,1.0000,3,2,6.090361,115.613075
351,79.3300,19,5,0,5,1,1.0000,3,2,6.837667,133.560737
352,68.9300,19,5,0,5,1,1.0000,4,3,8.542345,74.990778
353,74.6300,9,5,0,5,1,1.0000,3,3,6.088769,90.020586
